DrugbankID	UniprotID	HGNC_ID	HGNC_Name	CID	CHEMBL	Entrez_ID	Entrez_Gene		
DB00145	Q14749	HGNC:4415	GNMT	CID000000750	CHEMBL773	27232	GNMT
DB00007	P30968	HGNC:4421	GNRHR			2798	GNRHR
DB00014	P30968	HGNC:4421	GNRHR			2798	GNRHR
DB00050	P30968	HGNC:4421	GNRHR			2798	GNRHR
DB00106	P30968	HGNC:4421	GNRHR			2798	GNRHR
DB00644	P30968	HGNC:4421	GNRHR	CID000036523		2798	GNRHR
DB00666	P30968	HGNC:4421	GNRHR	CID025077649		2798	GNRHR
DB01406	P30968	HGNC:4421	GNRHR	CID000028417	CHEMBL1479	2798	GNRHR
DB06699	P30968	HGNC:4421	GNRHR	CID044151800		2798	GNRHR
DB06719	P30968	HGNC:4421	GNRHR			2798	GNRHR
DB00644	Q96P88	HGNC:16341	GNRHR2	CID000036523		114814	GNRHR2
DB00666	Q96P88	HGNC:16341	GNRHR2	CID025077649		114814	GNRHR2
DB01406	Q96P88	HGNC:16341	GNRHR2	CID000028417	CHEMBL1479	114814	GNRHR2
DB00128	P17174	HGNC:4432	GOT1	CID000005960	CHEMBL2106115|CHEMBL274323	2805	GOT1
DB00151	P17174	HGNC:4432	GOT1	CID000005862	CHEMBL1200630|CHEMBL863	2805	GOT1
DB00128	P00505	HGNC:4433	GOT2	CID000005960	CHEMBL2106115|CHEMBL274323	2806	GOT2
DB00468	P14770	HGNC:4444	GP9	CID000008549	CHEMBL2096627|CHEMBL387326	2815	GP9
DB00145	Q14330	HGNC:4472	GPR18	CID000000750	CHEMBL773	2841	GPR18
DB00755	Q8NFJ5	HGNC:9836	GPRC5A	CID000444795	CHEMBL38	9052	GPRC5A
DB00160	P24298	HGNC:4552	GPT	CID000005950	CHEMBL279597	2875	GPT
DB00780	P24298	HGNC:4552	GPT	CID000003675	CHEMBL1089|CHEMBL1200895	2875	GPT
DB00160	Q8TD30	HGNC:18062	GPT2	CID000005950	CHEMBL279597	84706	GPT2
DB00780	Q8TD30	HGNC:18062	GPT2	CID000003675	CHEMBL1089|CHEMBL1200895	84706	GPT2
DB00143	P07203	HGNC:4553	GPX1	CID000124886	CHEMBL1543	2876	GPX1
DB00143	P18283	HGNC:4554	GPX2	CID000124886	CHEMBL1543	2877	GPX2
DB00143	P22352	HGNC:4555	GPX3	CID000124886	CHEMBL1543	2878	GPX3
DB00143	P36969	HGNC:4556	GPX4	CID000124886	CHEMBL1543	2879	GPX4
DB00143	O75715	HGNC:4557	GPX5	CID000124886	CHEMBL1543	2880	GPX5
DB00143	P59796	HGNC:4558	GPX6	CID000124886	CHEMBL1543	257202	GPX6
DB00143	Q96SL4	HGNC:4559	GPX7	CID000124886	CHEMBL1543	2882	GPX7
DB00143	Q8TED1	HGNC:33100	GPX8	CID000124886	CHEMBL1543	493869	GPX8
DB00061	P62993	HGNC:4566	GRB2			2885	GRB2
DB00228	P42261	HGNC:4571	GRIA1	CID000003226	CHEMBL1257	2890	GRIA1
DB00753	P42261	HGNC:4571	GRIA1	CID000003763	CHEMBL1256	2890	GRIA1
DB01028	P42261	HGNC:4571	GRIA1	CID000004116	CHEMBL1341	2890	GRIA1
DB01189	P42261	HGNC:4571	GRIA1	CID000042113	CHEMBL1200733	2890	GRIA1
DB01236	P42261	HGNC:4571	GRIA1	CID000005206	CHEMBL1200694	2890	GRIA1
DB08883	P42261	HGNC:4571	GRIA1			2890	GRIA1
DB00237	P42262	HGNC:4572	GRIA2	CID000002479	CHEMBL1200982|CHEMBL449	2891	GRIA2
DB00241	P42262	HGNC:4572	GRIA2	CID000002481	CHEMBL454	2891	GRIA2
DB00306	P42262	HGNC:4572	GRIA2	CID000606974		2891	GRIA2
DB00312	P42262	HGNC:4572	GRIA2	CID000004737	CHEMBL448|CHEMBL971	2891	GRIA2
DB00418	P42262	HGNC:4572	GRIA2	CID000031143		2891	GRIA2
DB00599	P42262	HGNC:4572	GRIA2	CID003000715	CHEMBL441|CHEMBL738	2891	GRIA2
DB00794	P42262	HGNC:4572	GRIA2	CID000004909	CHEMBL856	2891	GRIA2
DB00849	P42262	HGNC:4572	GRIA2	CID000008271	CHEMBL45029	2891	GRIA2
DB01174	P42262	HGNC:4572	GRIA2	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2891	GRIA2
DB01346	P42262	HGNC:4572	GRIA2			2891	GRIA2
DB01351	P42262	HGNC:4572	GRIA2	CID000002163	CHEMBL2105941|CHEMBL267894	2891	GRIA2
DB01352	P42262	HGNC:4572	GRIA2	CID000006464	CHEMBL7863	2891	GRIA2
DB01353	P42262	HGNC:4572	GRIA2	CID000006473	CHEMBL404422	2891	GRIA2
DB01354	P42262	HGNC:4572	GRIA2	CID000010518	CHEMBL468837	2891	GRIA2
DB01355	P42262	HGNC:4572	GRIA2	CID000003608	CHEMBL2104880|CHEMBL7728	2891	GRIA2
DB01356	P42263	HGNC:4573	GRIA3	CID000028486	CHEMBL1201333|CHEMBL2146126	2892	GRIA3
DB00273	P39086	HGNC:4579	GRIK1	CID005284627	CHEMBL220492	2897	GRIK1
DB00237	Q13002	HGNC:4580	GRIK2	CID000002479	CHEMBL1200982|CHEMBL449	2898	GRIK2
DB00241	Q13002	HGNC:4580	GRIK2	CID000002481	CHEMBL454	2898	GRIK2
DB00306	Q13002	HGNC:4580	GRIK2	CID000606974		2898	GRIK2
DB00312	Q13002	HGNC:4580	GRIK2	CID000004737	CHEMBL448|CHEMBL971	2898	GRIK2
DB00418	Q13002	HGNC:4580	GRIK2	CID000031143		2898	GRIK2
DB00599	Q13002	HGNC:4580	GRIK2	CID003000715	CHEMBL441|CHEMBL738	2898	GRIK2
DB00794	Q13002	HGNC:4580	GRIK2	CID000004909	CHEMBL856	2898	GRIK2
DB00849	Q13002	HGNC:4580	GRIK2	CID000008271	CHEMBL45029	2898	GRIK2
DB01174	Q13002	HGNC:4580	GRIK2	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2898	GRIK2
DB01351	Q13002	HGNC:4580	GRIK2	CID000002163	CHEMBL2105941|CHEMBL267894	2898	GRIK2
DB01352	Q13002	HGNC:4580	GRIK2	CID000006464	CHEMBL7863	2898	GRIK2
DB01353	Q13002	HGNC:4580	GRIK2	CID000006473	CHEMBL404422	2898	GRIK2
DB01354	Q13002	HGNC:4580	GRIK2	CID000010518	CHEMBL468837	2898	GRIK2
DB01355	Q13002	HGNC:4580	GRIK2	CID000003608	CHEMBL2104880|CHEMBL7728	2898	GRIK2
DB00289	Q05586	HGNC:4584	GRIN1	CID000054840	CHEMBL1702|CHEMBL641	2902	GRIN1
DB00312	Q05586	HGNC:4584	GRIN1	CID000004737	CHEMBL448|CHEMBL971	2902	GRIN1
DB00418	Q05586	HGNC:4584	GRIN1	CID000031143		2902	GRIN1
DB00454	Q05586	HGNC:4584	GRIN1	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	2902	GRIN1
DB00659	Q05586	HGNC:4584	GRIN1	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2902	GRIN1
DB00996	Q05586	HGNC:4584	GRIN1	CID000003446	CHEMBL542620|CHEMBL940	2902	GRIN1
DB01043	Q05586	HGNC:4584	GRIN1	CID000004054	CHEMBL1699|CHEMBL807	2902	GRIN1
DB01173	Q05586	HGNC:4584	GRIN1	CID000004601	CHEMBL1200395|CHEMBL1201023|CHEMBL900	2902	GRIN1
DB01174	Q05586	HGNC:4584	GRIN1	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2902	GRIN1
DB04896	Q05586	HGNC:4584	GRIN1	CID000055480	CHEMBL1237129|CHEMBL252923	2902	GRIN1
DB06151	Q05586	HGNC:4584	GRIN1	CID000012035	CHEMBL600	2902	GRIN1
DB06738	Q05586	HGNC:4584	GRIN1			2902	GRIN1
DB08954	Q05586	HGNC:4584	GRIN1			2902	GRIN1
DB00145	Q12879	HGNC:4585	GRIN2A	CID000000750	CHEMBL773	2903	GRIN2A
DB00289	Q12879	HGNC:4585	GRIN2A	CID000054840	CHEMBL1702|CHEMBL641	2903	GRIN2A
DB00312	Q12879	HGNC:4585	GRIN2A	CID000004737	CHEMBL448|CHEMBL971	2903	GRIN2A
DB00418	Q12879	HGNC:4585	GRIN2A	CID000031143		2903	GRIN2A
DB00454	Q12879	HGNC:4585	GRIN2A	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	2903	GRIN2A
DB00659	Q12879	HGNC:4585	GRIN2A	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2903	GRIN2A
DB00949	Q12879	HGNC:4585	GRIN2A	CID000003331	CHEMBL1094	2903	GRIN2A
DB00996	Q12879	HGNC:4585	GRIN2A	CID000003446	CHEMBL542620|CHEMBL940	2903	GRIN2A
DB01043	Q12879	HGNC:4585	GRIN2A	CID000004054	CHEMBL1699|CHEMBL807	2903	GRIN2A
DB01159	Q12879	HGNC:4585	GRIN2A	CID000003562	CHEMBL931	2903	GRIN2A
DB01174	Q12879	HGNC:4585	GRIN2A	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2903	GRIN2A
DB04896	Q12879	HGNC:4585	GRIN2A	CID000055480	CHEMBL1237129|CHEMBL252923	2903	GRIN2A
DB06151	Q12879	HGNC:4585	GRIN2A	CID000012035	CHEMBL600	2903	GRIN2A
DB06738	Q12879	HGNC:4585	GRIN2A			2903	GRIN2A
DB00289	Q13224	HGNC:4586	GRIN2B	CID000054840	CHEMBL1702|CHEMBL641	2904	GRIN2B
DB00312	Q13224	HGNC:4586	GRIN2B	CID000004737	CHEMBL448|CHEMBL971	2904	GRIN2B
DB00418	Q13224	HGNC:4586	GRIN2B	CID000031143		2904	GRIN2B
DB00454	Q13224	HGNC:4586	GRIN2B	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	2904	GRIN2B
DB00502	Q13224	HGNC:4586	GRIN2B	CID000003559	CHEMBL2096643|CHEMBL54|CHEMBL545608	2904	GRIN2B
DB00659	Q13224	HGNC:4586	GRIN2B	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2904	GRIN2B
DB00949	Q13224	HGNC:4586	GRIN2B	CID000003331	CHEMBL1094	2904	GRIN2B
DB00996	Q13224	HGNC:4586	GRIN2B	CID000003446	CHEMBL542620|CHEMBL940	2904	GRIN2B
DB01043	Q13224	HGNC:4586	GRIN2B	CID000004054	CHEMBL1699|CHEMBL807	2904	GRIN2B
DB01174	Q13224	HGNC:4586	GRIN2B	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2904	GRIN2B
DB04896	Q13224	HGNC:4586	GRIN2B	CID000055480	CHEMBL1237129|CHEMBL252923	2904	GRIN2B
DB06151	Q13224	HGNC:4586	GRIN2B	CID000012035	CHEMBL600	2904	GRIN2B
DB06738	Q13224	HGNC:4586	GRIN2B			2904	GRIN2B
DB08954	Q13224	HGNC:4586	GRIN2B			2904	GRIN2B
DB00145	Q14957	HGNC:4587	GRIN2C	CID000000750	CHEMBL773	2905	GRIN2C
DB00289	Q14957	HGNC:4587	GRIN2C	CID000054840	CHEMBL1702|CHEMBL641	2905	GRIN2C
DB00312	Q14957	HGNC:4587	GRIN2C	CID000004737	CHEMBL448|CHEMBL971	2905	GRIN2C
DB00418	Q14957	HGNC:4587	GRIN2C	CID000031143		2905	GRIN2C
DB00454	Q14957	HGNC:4587	GRIN2C	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	2905	GRIN2C
DB00659	Q14957	HGNC:4587	GRIN2C	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2905	GRIN2C
DB00996	Q14957	HGNC:4587	GRIN2C	CID000003446	CHEMBL542620|CHEMBL940	2905	GRIN2C
DB01174	Q14957	HGNC:4587	GRIN2C	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2905	GRIN2C
DB04896	Q14957	HGNC:4587	GRIN2C	CID000055480	CHEMBL1237129|CHEMBL252923	2905	GRIN2C
DB06738	Q14957	HGNC:4587	GRIN2C			2905	GRIN2C
DB00289	O15399	HGNC:4588	GRIN2D	CID000054840	CHEMBL1702|CHEMBL641	2906	GRIN2D
DB00312	O15399	HGNC:4588	GRIN2D	CID000004737	CHEMBL448|CHEMBL971	2906	GRIN2D
DB00418	O15399	HGNC:4588	GRIN2D	CID000031143		2906	GRIN2D
DB00454	O15399	HGNC:4588	GRIN2D	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	2906	GRIN2D
DB00659	O15399	HGNC:4588	GRIN2D	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2906	GRIN2D
DB00996	O15399	HGNC:4588	GRIN2D	CID000003446	CHEMBL542620|CHEMBL940	2906	GRIN2D
DB01173	O15399	HGNC:4588	GRIN2D	CID000004601	CHEMBL1200395|CHEMBL1201023|CHEMBL900	2906	GRIN2D
DB01174	O15399	HGNC:4588	GRIN2D	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	2906	GRIN2D
DB04896	O15399	HGNC:4588	GRIN2D	CID000055480	CHEMBL1237129|CHEMBL252923	2906	GRIN2D
DB06151	O15399	HGNC:4588	GRIN2D	CID000012035	CHEMBL600	2906	GRIN2D
DB06738	O15399	HGNC:4588	GRIN2D			2906	GRIN2D
DB00193	Q8TCU5	HGNC:16767	GRIN3A	CID000033741	CHEMBL1066|CHEMBL1200336	116443	GRIN3A
DB00289	Q8TCU5	HGNC:16767	GRIN3A	CID000054840	CHEMBL1702|CHEMBL641	116443	GRIN3A
DB00312	Q8TCU5	HGNC:16767	GRIN3A	CID000004737	CHEMBL448|CHEMBL971	116443	GRIN3A
DB00333	Q8TCU5	HGNC:16767	GRIN3A	CID000004095	CHEMBL1200825|CHEMBL651	116443	GRIN3A
DB00392	Q8TCU5	HGNC:16767	GRIN3A	CID000003290	CHEMBL1200970|CHEMBL1206	116443	GRIN3A
DB00418	Q8TCU5	HGNC:16767	GRIN3A	CID000031143		116443	GRIN3A
DB00514	Q8TCU5	HGNC:16767	GRIN3A	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	116443	GRIN3A
DB00659	Q8TCU5	HGNC:16767	GRIN3A	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	116443	GRIN3A
DB00721	Q8TCU5	HGNC:16767	GRIN3A	CID000004914	CHEMBL1200841|CHEMBL569	116443	GRIN3A
DB00898	Q8TCU5	HGNC:16767	GRIN3A	CID000000702	CHEMBL545	116443	GRIN3A
DB00915	Q8TCU5	HGNC:16767	GRIN3A	CID000002130	CHEMBL1569|CHEMBL465617|CHEMBL660	116443	GRIN3A
DB00949	Q8TCU5	HGNC:16767	GRIN3A	CID000003331	CHEMBL1094	116443	GRIN3A
DB00996	Q8TCU5	HGNC:16767	GRIN3A	CID000003446	CHEMBL542620|CHEMBL940	116443	GRIN3A
DB01043	Q8TCU5	HGNC:16767	GRIN3A	CID000004054	CHEMBL1699|CHEMBL807	116443	GRIN3A
DB01159	Q8TCU5	HGNC:16767	GRIN3A	CID000003562	CHEMBL931	116443	GRIN3A
DB01161	Q8TCU5	HGNC:16767	GRIN3A	CID000008612	CHEMBL1179047|CHEMBL944	116443	GRIN3A
DB01173	Q8TCU5	HGNC:16767	GRIN3A	CID000004601	CHEMBL1200395|CHEMBL1201023|CHEMBL900	116443	GRIN3A
DB01174	Q8TCU5	HGNC:16767	GRIN3A	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	116443	GRIN3A
DB01221	Q8TCU5	HGNC:16767	GRIN3A	CID000003821	CHEMBL1714|CHEMBL742	116443	GRIN3A
DB04896	Q8TCU5	HGNC:16767	GRIN3A	CID000055480	CHEMBL1237129|CHEMBL252923	116443	GRIN3A
DB06151	Q8TCU5	HGNC:16767	GRIN3A	CID000012035	CHEMBL600	116443	GRIN3A
DB06738	Q8TCU5	HGNC:16767	GRIN3A			116443	GRIN3A
DB00145	O60391	HGNC:16768	GRIN3B	CID000000750	CHEMBL773	116444	GRIN3B
DB00289	O60391	HGNC:16768	GRIN3B	CID000054840	CHEMBL1702|CHEMBL641	116444	GRIN3B
DB00312	O60391	HGNC:16768	GRIN3B	CID000004737	CHEMBL448|CHEMBL971	116444	GRIN3B
DB00418	O60391	HGNC:16768	GRIN3B	CID000031143		116444	GRIN3B
DB00659	O60391	HGNC:16768	GRIN3B	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	116444	GRIN3B
DB00996	O60391	HGNC:16768	GRIN3B	CID000003446	CHEMBL542620|CHEMBL940	116444	GRIN3B
DB01159	O60391	HGNC:16768	GRIN3B	CID000003562	CHEMBL931	116444	GRIN3B
DB01173	O60391	HGNC:16768	GRIN3B	CID000004601	CHEMBL1200395|CHEMBL1201023|CHEMBL900	116444	GRIN3B
DB01174	O60391	HGNC:16768	GRIN3B	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	116444	GRIN3B
DB04896	O60391	HGNC:16768	GRIN3B	CID000055480	CHEMBL1237129|CHEMBL252923	116444	GRIN3B
DB06738	O60391	HGNC:16768	GRIN3B			116444	GRIN3B
DB00659	P41594	HGNC:4597	GRM5	CID000071158	CHEMBL1200583|CHEMBL1201293|CHEMBL2068724	2915	GRM5
DB06201	P41594	HGNC:4597	GRM5			2915	GRM5
DB01356	P49841	HGNC:4617	GSK3B	CID000028486	CHEMBL1201333|CHEMBL2146126	2932	GSK3B
DB00143	P00390	HGNC:4623	GSR	CID000124886	CHEMBL1543	2936	GSR
DB00262	P00390	HGNC:4623	GSR	CID000002578	CHEMBL513	2936	GSR
DB03147	P00390	HGNC:4623	GSR	CID000643975	CHEMBL1232653|CHEMBL2105627	2936	GSR
DB00143	P48637	HGNC:4624	GSS	CID000124886	CHEMBL1543	2937	GSS
DB00145	P48637	HGNC:4624	GSS	CID000000750	CHEMBL773	2937	GSS
DB00151	P48637	HGNC:4624	GSS	CID000005862	CHEMBL1200630|CHEMBL863	2937	GSS
DB06151	P48637	HGNC:4624	GSS	CID000012035	CHEMBL600	2937	GSS
DB00143	P08263	HGNC:4626	GSTA1	CID000124886	CHEMBL1543	2938	GSTA1
DB00993	P08263	HGNC:4626	GSTA1	CID000002265	CHEMBL1200400|CHEMBL1542	2938	GSTA1
DB01008	P08263	HGNC:4626	GSTA1	CID000002478	CHEMBL820	2938	GSTA1
DB00143	P08263	HGNC:4626	GSTA1	CID000124886	CHEMBL1543	2938	GSTA1
DB00143	P09210	HGNC:4627	GSTA2	CID000124886	CHEMBL1543	2939	GSTA2
DB00163	P09210	HGNC:4627	GSTA2	CID000014985	CHEMBL47	2939	GSTA2
DB00636	P09210	HGNC:4627	GSTA2	CID000002796	CHEMBL565	2939	GSTA2
DB00903	P09210	HGNC:4627	GSTA2	CID000003278	CHEMBL1200487|CHEMBL456	2939	GSTA2
DB00993	P09210	HGNC:4627	GSTA2	CID000002265	CHEMBL1200400|CHEMBL1542	2939	GSTA2
DB01008	P09210	HGNC:4627	GSTA2	CID000002478	CHEMBL820	2939	GSTA2
DB00143	P09210	HGNC:4627	GSTA2	CID000124886	CHEMBL1543	2939	GSTA2
DB00608	P09210	HGNC:4627	GSTA2	CID000002719	CHEMBL1326|CHEMBL1669|CHEMBL2095223|CHEMBL58510|CHEMBL76	2939	GSTA2
DB00143	Q16772	HGNC:4628	GSTA3	CID000124886	CHEMBL1543	2940	GSTA3
DB00143	O15217	HGNC:4629	GSTA4	CID000124886	CHEMBL1543	2941	GSTA4
DB00143	Q7RTV2	HGNC:19662	GSTA5	CID000124886	CHEMBL1543	221357	GSTA5
DB00143	Q9Y2Q3	HGNC:16906	GSTK1	CID000124886	CHEMBL1543	373156	GSTK1
DB00515	P09488	HGNC:4632	GSTM1	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	2944	GSTM1
DB00526	P09488	HGNC:4632	GSTM1	CID000043805	CHEMBL414804	2944	GSTM1
DB00958	P09488	HGNC:4632	GSTM1	CID000038904	CHEMBL1351|CHEMBL288376	2944	GSTM1
DB00993	P09488	HGNC:4632	GSTM1	CID000002265	CHEMBL1200400|CHEMBL1542	2944	GSTM1
DB01008	P09488	HGNC:4632	GSTM1	CID000002478	CHEMBL820	2944	GSTM1
DB00143	P09488	HGNC:4632	GSTM1	CID000124886	CHEMBL1543	2944	GSTM1
DB00143	P28161	HGNC:4634	GSTM2	CID000124886	CHEMBL1543	2946	GSTM2
DB00163	P21266	HGNC:4635	GSTM3	CID000014985	CHEMBL47	2947	GSTM3
DB00143	P21266	HGNC:4635	GSTM3	CID000124886	CHEMBL1543	2947	GSTM3
DB00143	Q03013	HGNC:4636	GSTM4	CID000124886	CHEMBL1543	2948	GSTM4
DB00143	P46439	HGNC:4637	GSTM5	CID000124886	CHEMBL1543	2949	GSTM5
DB00163	P78417	HGNC:13312	GSTO1	CID000014985	CHEMBL47	9446	GSTO1
DB00143	P78417	HGNC:13312	GSTO1	CID000124886	CHEMBL1543	9446	GSTO1
DB00143	Q9H4Y5	HGNC:23064	GSTO2	CID000124886	CHEMBL1543	119391	GSTO2
DB00163	P09211	HGNC:4638	GSTP1	CID000014985	CHEMBL47	2950	GSTP1
DB00291	P09211	HGNC:4638	GSTP1	CID000002708	CHEMBL515	2950	GSTP1
DB00515	P09211	HGNC:4638	GSTP1	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	2950	GSTP1
DB00526	P09211	HGNC:4638	GSTP1	CID000043805	CHEMBL414804	2950	GSTP1
DB00773	P09211	HGNC:4638	GSTP1	CID000036462	CHEMBL44657	2950	GSTP1
DB00958	P09211	HGNC:4638	GSTP1	CID000038904	CHEMBL1351|CHEMBL288376	2950	GSTP1
DB01008	P09211	HGNC:4638	GSTP1	CID000002478	CHEMBL820	2950	GSTP1
DB00143	P09211	HGNC:4638	GSTP1	CID000124886	CHEMBL1543	2950	GSTP1
DB01242	P09211	HGNC:4638	GSTP1	CID000002801	CHEMBL1200710|CHEMBL415	2950	GSTP1
DB04339	P09211	HGNC:4638	GSTP1	CID000193653	CHEMBL396416	2950	GSTP1
DB00515	P30711	HGNC:4641	GSTT1	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	2952	GSTT1
DB00526	P30711	HGNC:4641	GSTT1	CID000043805	CHEMBL414804	2952	GSTT1
DB00773	P30711	HGNC:4641	GSTT1	CID000036462	CHEMBL44657	2952	GSTT1
DB00958	P30711	HGNC:4641	GSTT1	CID000038904	CHEMBL1351|CHEMBL288376	2952	GSTT1
DB00143	P30711	HGNC:4641	GSTT1	CID000124886	CHEMBL1543	2952	GSTT1
DB00143	O43708	HGNC:4643	GSTZ1	CID000124886	CHEMBL1543	2954	GSTZ1
DB00435	P33402	HGNC:4684	GUCY1A2	CID000145068	CHEMBL1200689	2977	GUCY1A2
DB01020	P33402	HGNC:4684	GUCY1A2	CID000027661	CHEMBL1311	2977	GUCY1A2
DB08890	P25092	HGNC:4688	GUCY2C			2984	GUCY2C
DB08818	Q14520	HGNC:4798	HABP2			3026	HABP2
DB08818	Q5JVS0	HGNC:17062	HABP4			22927	HABP4
DB00143	Q16775	HGNC:4805	HAGH	CID000124886	CHEMBL1543	3029	HAGH
DB00117	P42357	HGNC:4806	HAL	CID000006274	CHEMBL1233334|CHEMBL1256578|CHEMBL17962	3034	HAL
DB08818	P10915	HGNC:2380	HAPLN1			1404	HAPLN1
DB08818	Q96S86	HGNC:21446	HAPLN3			145864	HAPLN3
DB08818	Q86UW8	HGNC:31357	HAPLN4			404037	HAPLN4
DB00117	P12081	HGNC:4816	HARS	CID000006274	CHEMBL1233334|CHEMBL1256578|CHEMBL17962	3035	HARS
DB00358	P69905	HGNC:4823	HBA1	CID000004046	CHEMBL416956|CHEMBL535650	3039	HBA1
DB00893	P69905	HGNC:4823	HBA1			3039	HBA1
DB00358	P69905	HGNC:4824	HBA2	CID000004046	CHEMBL416956|CHEMBL535650	3040	HBA2
DB00893	P69905	HGNC:4824	HBA2			3040	HBA2
DB00893	P68871	HGNC:4827	HBB			3043	HBB
DB00627	Q8TDS4	HGNC:24827	HCAR2	CID000000937	CHEMBL2074803|CHEMBL573	338442	HCAR2
DB00627	P49019	HGNC:16824	HCAR3	CID000000937	CHEMBL2074803|CHEMBL573	8843	HCAR3
DB06616	P08631	HGNC:4840	HCK			3055	HCK
DB02546	Q13547	HGNC:4852	HDAC1	CID000005311	CHEMBL98	3065	HDAC1
DB00227	Q92769	HGNC:4853	HDAC2	CID000053232	CHEMBL503	3066	HDAC2
DB00277	Q92769	HGNC:4853	HDAC2	CID000002153	CHEMBL190	3066	HDAC2
DB00313	Q92769	HGNC:4853	HDAC2	CID000003121	CHEMBL109|CHEMBL2105613|CHEMBL433	3066	HDAC2
DB01223	Q92769	HGNC:4853	HDAC2	CID000009433	CHEMBL1210|CHEMBL1370561	3066	HDAC2
DB01303	Q92769	HGNC:4853	HDAC2	CID000020585	CHEMBL1200434	3066	HDAC2
DB02546	Q92769	HGNC:4853	HDAC2	CID000005311	CHEMBL98	3066	HDAC2
DB02546	O15379	HGNC:4854	HDAC3	CID000005311	CHEMBL98	8841	HDAC3
DB02546	Q9UBN7	HGNC:14064	HDAC6	CID000005311	CHEMBL98	10013	HDAC6
DB02546	Q9BY41	HGNC:13315	HDAC8	CID000005311	CHEMBL98	55869	HDAC8
DB00313	Q9UKV0	HGNC:14065	HDAC9	CID000003121	CHEMBL109|CHEMBL2105613|CHEMBL433	9734	HDAC9
DB00117	P19113	HGNC:4855	HDC	CID000006274	CHEMBL1233334|CHEMBL1256578|CHEMBL17962	3067	HDC
DB01136	Q16665	HGNC:4910	HIF1A	CID000002585	CHEMBL1201167|CHEMBL723	3091	HIF1A
DB00131	P49773	HGNC:4912	HINT1	CID000006083	CHEMBL1627080|CHEMBL752	3094	HINT1
DB05259	P04229	HGNC:4948	HLA-DRB1			3123	HLA-DRB1
DB00121	P50747	HGNC:4976	HLCS	CID000171548	CHEMBL857	3141	HLCS
DB00175	P04035	HGNC:5006	HMGCR	CID000054687	CHEMBL1144|CHEMBL690	3156	HMGCR
DB00227	P04035	HGNC:5006	HMGCR	CID000053232	CHEMBL503	3156	HMGCR
DB00641	P04035	HGNC:5006	HMGCR	CID006419910		3156	HMGCR
DB01076	P04035	HGNC:5006	HMGCR	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	3156	HMGCR
DB01095	P04035	HGNC:5006	HMGCR	CID001548971		3156	HMGCR
DB01098	P04035	HGNC:5006	HMGCR	CID006436658		3156	HMGCR
DB08860	P04035	HGNC:5006	HMGCR			3156	HMGCR
DB08818	O75330	HGNC:5012	HMMR			3161	HMMR
DB00163	P09601	HGNC:5013	HMOX1	CID000014985	CHEMBL47	3162	HMOX1
DB00667	P50135	HGNC:5028	HNMT	CID000000774	CHEMBL1200801|CHEMBL535166|CHEMBL544208|CHEMBL90	3176	HNMT
DB00878	P50135	HGNC:5028	HNMT	CID009552079	CHEMBL1484251|CHEMBL486819|CHEMBL790	3176	HNMT
DB01103	P50135	HGNC:5028	HNMT	CID000000237	CHEMBL2105615|CHEMBL546257|CHEMBL554190|CHEMBL7568	3176	HNMT
DB00613	P50135	HGNC:5028	HNMT	CID000002165	CHEMBL1630|CHEMBL682	3176	HNMT
DB00348	P32754	HGNC:5147	HPD	CID000115355	CHEMBL1337	3242	HPD
DB00143	O60760	HGNC:17890	HPGDS	CID000124886	CHEMBL1543	27306	HPGDS
DB00036	P05981	HGNC:5155	HPN			3249	HPN
DB00352	P00492	HGNC:5157	HPRT1	CID002723601	CHEMBL727	3251	HPRT1
